group,frame_h,radius_km,height_km,diabatic_heating_K_s,rmw_km,three_rmw_km
strong,1,267.5,1.00553,-4.47892e-05,45,135
strong,1,272.5,1.00553,-4.61931e-05,45,135
strong,1,277.5,1.00553,-4.90022e-05,45,135
strong,1,282.5,1.00553,-3.92198e-05,45,135
strong,1,287.5,1.00553,-4.44894e-05,45,135
strong,1,292.5,1.00553,-5.03083e-05,45,135
strong,1,297.5,1.00553,-4.58042e-05,45,135
strong,1,2.5,1.66575,-4.93318e-05,45,135
strong,1,7.5,1.66575,-4.78103e-05,45,135
strong,1,12.5,1.66575,-5.24407e-05,45,135
strong,1,17.5,1.66575,0.000224668,45,135
strong,1,22.5,1.66575,0.00403733,45,135
strong,1,27.5,1.66575,0.00973232,45,135
strong,1,32.5,1.66575,0.00959837,45,135
strong,1,37.5,1.66575,0.00871412,45,135
strong,1,42.5,1.66575,0.00638448,45,135
strong,1,47.5,1.66575,0.0050623,45,135
strong,1,52.5,1.66575,0.0060904,45,135
strong,1,57.5,1.66575,0.00325329,45,135
strong,1,62.5,1.66575,0.00121184,45,135
strong,1,67.5,1.66575,0.000800027,45,135
strong,1,72.5,1.66575,0.00357282,45,135
strong,1,77.5,1.66575,0.00152845,45,135
strong,1,82.5,1.66575,0.00031787,45,135
strong,1,87.5,1.66575,-9.70757e-05,45,135
strong,1,92.5,1.66575,-0.00023857,45,135
strong,1,97.5,1.66575,-0.000254557,45,135
strong,1,102.5,1.66575,-5.39883e-05,45,135
strong,1,107.5,1.66575,-0.000433752,45,135
strong,1,112.5,1.66575,-0.000205826,45,135
strong,1,117.5,1.66575,-0.000359101,45,135
strong,1,122.5,1.66575,-0.000105222,45,135
strong,1,127.5,1.66575,-0.000257662,45,135
strong,1,132.5,1.66575,9.4084e-06,45,135
strong,1,137.5,1.66575,-9.58644e-05,45,135
strong,1,142.5,1.66575,1.80478e-05,45,135
strong,1,147.5,1.66575,-3.99524e-05,45,135
strong,1,152.5,1.66575,-4.55169e-05,45,135
strong,1,157.5,1.66575,-5.00701e-05,45,135
strong,1,162.5,1.66575,-4.38486e-05,45,135
strong,1,167.5,1.66575,-3.12061e-05,45,135
strong,1,172.5,1.66575,-1.81696e-05,45,135
strong,1,177.5,1.66575,-1.74386e-05,45,135
strong,1,182.5,1.66575,-1.81536e-05,45,135
strong,1,187.5,1.66575,-2.17774e-05,45,135
strong,1,192.5,1.66575,-1.78345e-05,45,135
strong,1,197.5,1.66575,-1.77567e-05,45,135
strong,1,202.5,1.66575,-1.74432e-05,45,135
strong,1,207.5,1.66575,-1.78786e-05,45,135
strong,1,212.5,1.66575,-1.69788e-05,45,135
strong,1,217.5,1.66575,-1.80542e-05,45,135
strong,1,222.5,1.66575,-2.23683e-05,45,135
strong,1,227.5,1.66575,-1.76003e-05,45,135
strong,1,232.5,1.66575,-1.77478e-05,45,135
strong,1,237.5,1.66575,-1.79856e-05,45,135
strong,1,242.5,1.66575,-1.81979e-05,45,135
strong,1,247.5,1.66575,-1.84155e-05,45,135
strong,1,252.5,1.66575,-2.58813e-05,45,135
strong,1,257.5,1.66575,-1.87434e-05,45,135
strong,1,262.5,1.66575,-1.85049e-05,45,135
strong,1,267.5,1.66575,-1.85781e-05,45,135
strong,1,272.5,1.66575,-1.87227e-05,45,135
strong,1,277.5,1.66575,-1.91665e-05,45,135
strong,1,282.5,1.66575,-9.2111e-06,45,135
strong,1,287.5,1.66575,-2.40312e-05,45,135
strong,1,292.5,1.66575,-1.97246e-05,45,135
strong,1,297.5,1.66575,-1.95354e-05,45,135
strong,1,2.5,2.32181,-5.89449e-05,45,135
strong,1,7.5,2.32181,-5.46227e-05,45,135
strong,1,12.5,2.32181,-4.88532e-05,45,135
strong,1,17.5,2.32181,-0.000582796,45,135
strong,1,22.5,2.32181,0.00237513,45,135
strong,1,27.5,2.32181,0.0100044,45,135
strong,1,32.5,2.32181,0.0107394,45,135
strong,1,37.5,2.32181,0.0100368,45,135
strong,1,42.5,2.32181,0.00841018,45,135
strong,1,47.5,2.32181,0.00558463,45,135
strong,1,52.5,2.32181,0.00711774,45,135
strong,1,57.5,2.32181,0.00534426,45,135
strong,1,62.5,2.32181,0.00192971,45,135
strong,1,67.5,2.32181,-0.000287256,45,135
strong,1,72.5,2.32181,0.0012193,45,135
strong,1,77.5,2.32181,0.00213065,45,135
strong,1,82.5,2.32181,0.00119435,45,135
strong,1,87.5,2.32181,0.000758771,45,135
strong,1,92.5,2.32181,-0.000148595,45,135
strong,1,97.5,2.32181,-4.4939e-05,45,135
strong,1,102.5,2.32181,5.68728e-05,45,135
strong,1,107.5,2.32181,-0.000659329,45,135
strong,1,112.5,2.32181,-0.000544366,45,135
strong,1,117.5,2.32181,-0.000508841,45,135
strong,1,122.5,2.32181,-0.000352039,45,135
strong,1,127.5,2.32181,-0.000233035,45,135
strong,1,132.5,2.32181,-0.000161942,45,135
strong,1,137.5,2.32181,4.66703e-06,45,135
strong,1,142.5,2.32181,1.50986e-05,45,135
strong,1,147.5,2.32181,-6.09274e-05,45,135
strong,1,152.5,2.32181,-4.50408e-05,45,135
strong,1,157.5,2.32181,-1.8315e-05,45,135
strong,1,162.5,2.32181,-2.49263e-05,45,135
strong,1,167.5,2.32181,-1.6164e-05,45,135
strong,1,172.5,2.32181,-1.33383e-05,45,135
strong,1,177.5,2.32181,-1.36476e-05,45,135
strong,1,182.5,2.32181,-1.28837e-05,45,135
strong,1,187.5,2.32181,-1.29854e-05,45,135
strong,1,192.5,2.32181,-1.27522e-05,45,135
strong,1,197.5,2.32181,-1.28601e-05,45,135
strong,1,202.5,2.32181,-1.28395e-05,45,135
strong,1,207.5,2.32181,-1.2797e-05,45,135
strong,1,212.5,2.32181,-1.28839e-05,45,135
strong,1,217.5,2.32181,-1.30757e-05,45,135
strong,1,222.5,2.32181,-1.32645e-05,45,135
strong,1,227.5,2.32181,-1.33671e-05,45,135
strong,1,232.5,2.32181,-1.36287e-05,45,135
strong,1,237.5,2.32181,-1.39295e-05,45,135
strong,1,242.5,2.32181,-1.39209e-05,45,135
strong,1,247.5,2.32181,-1.41176e-05,45,135
strong,1,252.5,2.32181,-1.42483e-05,45,135
strong,1,257.5,2.32181,-1.4339e-05,45,135
strong,1,262.5,2.32181,-1.45009e-05,45,135
strong,1,267.5,2.32181,-1.47925e-05,45,135
strong,1,272.5,2.32181,-1.50199e-05,45,135
strong,1,277.5,2.32181,-1.51866e-05,45,135
strong,1,282.5,2.32181,-1.55603e-05,45,135
strong,1,287.5,2.32181,-1.5799e-05,45,135
strong,1,292.5,2.32181,-1.58409e-05,45,135
strong,1,297.5,2.32181,-1.60451e-05,45,135
strong,1,2.5,2.97207,-5.88332e-05,45,135
strong,1,7.5,2.97207,-5.76539e-05,45,135
strong,1,12.5,2.97207,-6.24513e-05,45,135
strong,1,17.5,2.97207,-8.0663e-05,45,135
strong,1,22.5,2.97207,0.000458975,45,135
strong,1,27.5,2.97207,0.00769155,45,135
strong,1,32.5,2.97207,0.0119454,45,135
strong,1,37.5,2.97207,0.0103579,45,135
strong,1,42.5,2.97207,0.00986462,45,135
strong,1,47.5,2.97207,0.00817896,45,135
strong,1,52.5,2.97207,0.00655137,45,135
strong,1,57.5,2.97207,0.00692344,45,135
strong,1,62.5,2.97207,0.00346547,45,135
strong,1,67.5,2.97207,-0.000540003,45,135
strong,1,72.5,2.97207,0.000357226,45,135
strong,1,77.5,2.97207,0.00223383,45,135
strong,1,82.5,2.97207,0.00136359,45,135
strong,1,87.5,2.97207,0.00123366,45,135
strong,1,92.5,2.97207,0.000536915,45,135
strong,1,97.5,2.97207,0.000489642,45,135
strong,1,102.5,2.97207,0.00055356,45,135
strong,1,107.5,2.97207,-0.000465708,45,135
strong,1,112.5,2.97207,-0.000640856,45,135
strong,1,117.5,2.97207,-0.000522219,45,135
strong,1,122.5,2.97207,-0.000426641,45,135
strong,1,127.5,2.97207,-0.000296423,45,135
strong,1,132.5,2.97207,-0.000100507,45,135
strong,1,137.5,2.97207,1.22287e-05,45,135
strong,1,142.5,2.97207,-4.2461e-05,45,135
strong,1,147.5,2.97207,-2.55379e-05,45,135
strong,1,152.5,2.97207,-7.44057e-05,45,135
strong,1,157.5,2.97207,3.48611e-05,45,135
strong,1,162.5,2.97207,-2.70431e-05,45,135
strong,1,167.5,2.97207,-1.5322e-05,45,135
strong,1,172.5,2.97207,-1.16154e-05,45,135
strong,1,177.5,2.97207,-1.15793e-05,45,135
strong,1,182.5,2.97207,-1.13207e-05,45,135
strong,1,187.5,2.97207,-1.05378e-05,45,135
strong,1,192.5,2.97207,-1.04845e-05,45,135
strong,1,197.5,2.97207,-1.07613e-05,45,135
strong,1,202.5,2.97207,-1.16014e-05,45,135
strong,1,207.5,2.97207,-1.04424e-05,45,135
strong,1,212.5,2.97207,-1.17007e-05,45,135
strong,1,217.5,2.97207,-1.36557e-05,45,135
strong,1,222.5,2.97207,-1.33611e-05,45,135
strong,1,227.5,2.97207,-1.15135e-05,45,135
strong,1,232.5,2.97207,-1.14766e-05,45,135
strong,1,237.5,2.97207,-1.19664e-05,45,135
strong,1,242.5,2.97207,-1.22518e-05,45,135
strong,1,247.5,2.97207,-1.26567e-05,45,135
strong,1,252.5,2.97207,-1.31022e-05,45,135
strong,1,257.5,2.97207,-1.32933e-05,45,135
strong,1,262.5,2.97207,-1.40477e-05,45,135
strong,1,267.5,2.97207,-1.38368e-05,45,135
strong,1,272.5,2.97207,-1.41538e-05,45,135
strong,1,277.5,2.97207,-1.45425e-05,45,135
strong,1,282.5,2.97207,-1.49731e-05,45,135
strong,1,287.5,2.97207,-1.516e-05,45,135
strong,1,292.5,2.97207,-1.54149e-05,45,135
strong,1,297.5,2.97207,-1.54998e-05,45,135
strong,1,2.5,3.61561,-5.19208e-05,45,135
strong,1,7.5,3.61561,-5.42505e-05,45,135
strong,1,12.5,3.61561,-5.76461e-05,45,135
strong,1,17.5,3.61561,-7.02456e-05,45,135
strong,1,22.5,3.61561,-0.000733769,45,135
strong,1,27.5,3.61561,0.00388756,45,135
strong,1,32.5,3.61561,0.0108321,45,135
strong,1,37.5,3.61561,0.0114357,45,135
strong,1,42.5,3.61561,0.010767,45,135
strong,1,47.5,3.61561,0.0112629,45,135
strong,1,52.5,3.61561,0.00454009,45,135
strong,1,57.5,3.61561,0.00529637,45,135
strong,1,62.5,3.61561,0.00343229,45,135
strong,1,67.5,3.61561,-0.00175957,45,135
strong,1,72.5,3.61561,-0.00220397,45,135
strong,1,77.5,3.61561,0.00114111,45,135
strong,1,82.5,3.61561,0.00127864,45,135
strong,1,87.5,3.61561,0.000843715,45,135
strong,1,92.5,3.61561,0.000620933,45,135
strong,1,97.5,3.61561,0.000280247,45,135
strong,1,102.5,3.61561,0.000188267,45,135
strong,1,107.5,3.61561,-0.00100635,45,135
strong,1,112.5,3.61561,-0.00124987,45,135
strong,1,117.5,3.61561,-0.000748093,45,135
strong,1,122.5,3.61561,-0.000474169,45,135
strong,1,127.5,3.61561,-0.000220713,45,135
strong,1,132.5,3.61561,7.72478e-05,45,135
strong,1,137.5,3.61561,0.000118978,45,135
strong,1,142.5,3.61561,-0.00011587,45,135
strong,1,147.5,3.61561,-5.52562e-05,45,135
strong,1,152.5,3.61561,-5.03241e-05,45,135
strong,1,157.5,3.61561,1.02027e-05,45,135
strong,1,162.5,3.61561,-3.46697e-05,45,135
strong,1,167.5,3.61561,-1.4688e-05,45,135
strong,1,172.5,3.61561,-1.05448e-05,45,135
strong,1,177.5,3.61561,-1.08711e-05,45,135
strong,1,182.5,3.61561,-1.12301e-05,45,135
strong,1,187.5,3.61561,-1.00127e-05,45,135
strong,1,192.5,3.61561,-9.72721e-06,45,135
strong,1,197.5,3.61561,-1.20312e-05,45,135
strong,1,202.5,3.61561,-1.2734e-05,45,135
strong,1,207.5,3.61561,-1.11496e-05,45,135
strong,1,212.5,3.61561,-1.3223e-05,45,135
strong,1,217.5,3.61561,-1.60503e-05,45,135
strong,1,222.5,3.61561,-1.66911e-05,45,135
strong,1,227.5,3.61561,-1.33499e-05,45,135
strong,1,232.5,3.61561,-1.12751e-05,45,135
strong,1,237.5,3.61561,-1.18483e-05,45,135
strong,1,242.5,3.61561,-1.24284e-05,45,135
strong,1,247.5,3.61561,-1.33186e-05,45,135
strong,1,252.5,3.61561,-1.39308e-05,45,135
strong,1,257.5,3.61561,-1.40806e-05,45,135
strong,1,262.5,3.61561,-1.25168e-05,45,135
strong,1,267.5,3.61561,-1.50703e-05,45,135
strong,1,272.5,3.61561,-1.53302e-05,45,135
strong,1,277.5,3.61561,-1.58998e-05,45,135
strong,1,282.5,3.61561,-1.62524e-05,45,135
strong,1,287.5,3.61561,-1.68313e-05,45,135
strong,1,292.5,3.61561,-1.70391e-05,45,135
strong,1,297.5,3.61561,-1.74478e-05,45,135
strong,1,2.5,4.2527,-4.34577e-05,45,135
strong,1,7.5,4.2527,-4.88355e-05,45,135
strong,1,12.5,4.2527,-5.55872e-05,45,135
strong,1,17.5,4.2527,-6.60855e-05,45,135
strong,1,22.5,4.2527,-0.000323262,45,135
strong,1,27.5,4.2527,-0.000163271,45,135
strong,1,32.5,4.2527,0.00832115,45,135
strong,1,37.5,4.2527,0.010008,45,135
strong,1,42.5,4.2527,0.010834,45,135
strong,1,47.5,4.2527,0.0145044,45,135
strong,1,52.5,4.2527,0.00644051,45,135
strong,1,57.5,4.2527,0.00386912,45,135
strong,1,62.5,4.2527,0.00213217,45,135
strong,1,67.5,4.2527,-0.00272688,45,135
strong,1,72.5,4.2527,-0.00381424,45,135
strong,1,77.5,4.2527,-0.000493533,45,135
strong,1,82.5,4.2527,0.000260464,45,135
strong,1,87.5,4.2527,0.00016386,45,135
strong,1,92.5,4.2527,0.000147205,45,135
strong,1,97.5,4.2527,-0.000460242,45,135
strong,1,102.5,4.2527,0.000218411,45,135
strong,1,107.5,4.2527,-0.0012017,45,135
strong,1,112.5,4.2527,-0.00141186,45,135
strong,1,117.5,4.2527,-0.00103448,45,135
strong,1,122.5,4.2527,-0.000717472,45,135
strong,1,127.5,4.2527,-0.000275053,45,135
strong,1,132.5,4.2527,-2.91635e-06,45,135
strong,1,137.5,4.2527,0.000196607,45,135
strong,1,142.5,4.2527,-0.00014793,45,135
strong,1,147.5,4.2527,-7.74738e-05,45,135
strong,1,152.5,4.2527,-7.91799e-05,45,135
strong,1,157.5,4.2527,-3.64287e-05,45,135
strong,1,162.5,4.2527,-3.43241e-05,45,135
strong,1,167.5,4.2527,-1.53451e-05,45,135
strong,1,172.5,4.2527,-1.26411e-05,45,135
strong,1,177.5,4.2527,-1.22497e-05,45,135
strong,1,182.5,4.2527,-1.23242e-05,45,135
strong,1,187.5,4.2527,-1.12796e-05,45,135
strong,1,192.5,4.2527,-1.18371e-05,45,135
strong,1,197.5,4.2527,-1.53185e-05,45,135
strong,1,202.5,4.2527,-1.50523e-05,45,135
strong,1,207.5,4.2527,-1.37669e-05,45,135
strong,1,212.5,4.2527,-1.54346e-05,45,135
strong,1,217.5,4.2527,-1.92909e-05,45,135
strong,1,222.5,4.2527,-2.20689e-05,45,135
strong,1,227.5,4.2527,-1.72023e-05,45,135
strong,1,232.5,4.2527,-1.34428e-05,45,135
strong,1,237.5,4.2527,-1.39013e-05,45,135
strong,1,242.5,4.2527,-1.45665e-05,45,135
strong,1,247.5,4.2527,-1.59873e-05,45,135
strong,1,252.5,4.2527,-1.80266e-05,45,135
strong,1,257.5,4.2527,-1.75104e-05,45,135
strong,1,262.5,4.2527,-2.14089e-05,45,135
strong,1,267.5,4.2527,-1.81302e-05,45,135
strong,1,272.5,4.2527,-1.8416e-05,45,135
strong,1,277.5,4.2527,-1.91855e-05,45,135
strong,1,282.5,4.2527,-1.96786e-05,45,135
strong,1,287.5,4.2527,-2.01435e-05,45,135
strong,1,292.5,4.2527,-2.07362e-05,45,135
strong,1,297.5,4.2527,-2.12567e-05,45,135
strong,1,2.5,4.88461,-3.60129e-05,45,135
strong,1,7.5,4.88461,-3.97911e-05,45,135
strong,1,12.5,4.88461,-4.59976e-05,45,135
strong,1,17.5,4.88461,-5.5797e-05,45,135
strong,1,22.5,4.88461,-7.18523e-05,45,135
strong,1,27.5,4.88461,-0.000591355,45,135
strong,1,32.5,4.88461,0.004426,45,135
strong,1,37.5,4.88461,0.00917313,45,135
strong,1,42.5,4.88461,0.0108019,45,135
strong,1,47.5,4.88461,0.0178313,45,135
strong,1,52.5,4.88461,0.010124,45,135
strong,1,57.5,4.88461,0.00618983,45,135
strong,1,62.5,4.88461,0.00357133,45,135
strong,1,67.5,4.88461,-0.000915936,45,135
strong,1,72.5,4.88461,-0.00278382,45,135
strong,1,77.5,4.88461,-0.000510633,45,135
strong,1,82.5,4.88461,0.00124166,45,135
strong,1,87.5,4.88461,0.000588757,45,135
strong,1,92.5,4.88461,0.00073363,45,135
strong,1,97.5,4.88461,-0.000197789,45,135
strong,1,102.5,4.88461,0.000613362,45,135
strong,1,107.5,4.88461,-0.000262465,45,135
strong,1,112.5,4.88461,-0.000311203,45,135
strong,1,117.5,4.88461,-0.000421426,45,135
strong,1,122.5,4.88461,-0.000695696,45,135
strong,1,127.5,4.88461,-0.000307803,45,135
strong,1,132.5,4.88461,-0.000114234,45,135
strong,1,137.5,4.88461,0.000133186,45,135
strong,1,142.5,4.88461,-0.000166957,45,135
strong,1,147.5,4.88461,7.81636e-06,45,135
strong,1,152.5,4.88461,-9.97068e-05,45,135
strong,1,157.5,4.88461,-4.19703e-05,45,135
strong,1,162.5,4.88461,-4.84888e-05,45,135
strong,1,167.5,4.88461,-2.99201e-05,45,135
strong,1,172.5,4.88461,-2.3753e-05,45,135
strong,1,177.5,4.88461,-2.22062e-05,45,135
strong,1,182.5,4.88461,-2.03314e-05,45,135
strong,1,187.5,4.88461,-1.70625e-05,45,135
strong,1,192.5,4.88461,-1.99652e-05,45,135
strong,1,197.5,4.88461,-2.68292e-05,45,135
strong,1,202.5,4.88461,-2.37445e-05,45,135
strong,1,207.5,4.88461,-2.06914e-05,45,135
strong,1,212.5,4.88461,-2.23653e-05,45,135
strong,1,217.5,4.88461,-2.7355e-05,45,135
strong,1,222.5,4.88461,-2.96594e-05,45,135
strong,1,227.5,4.88461,-2.96306e-05,45,135
strong,1,232.5,4.88461,-1.94264e-05,45,135
strong,1,237.5,4.88461,-1.76324e-05,45,135
strong,1,242.5,4.88461,-1.83653e-05,45,135
strong,1,247.5,4.88461,-2.69155e-05,45,135
strong,1,252.5,4.88461,-2.08978e-05,45,135
strong,1,257.5,4.88461,-2.36564e-05,45,135
strong,1,262.5,4.88461,-2.17714e-05,45,135
strong,1,267.5,4.88461,-2.24538e-05,45,135
strong,1,272.5,4.88461,-2.2617e-05,45,135
strong,1,277.5,4.88461,-2.35857e-05,45,135
strong,1,282.5,4.88461,-2.44515e-05,45,135
strong,1,287.5,4.88461,-2.51309e-05,45,135
strong,1,292.5,4.88461,-2.57558e-05,45,135
strong,1,297.5,4.88461,-2.64041e-05,45,135
strong,1,2.5,5.51214,-3.57837e-05,45,135
strong,1,7.5,5.51214,-3.65465e-05,45,135
strong,1,12.5,5.51214,-3.71486e-05,45,135
strong,1,17.5,5.51214,-3.98188e-05,45,135
strong,1,22.5,5.51214,-5.58629e-05,45,135
strong,1,27.5,5.51214,-0.000232473,45,135
strong,1,32.5,5.51214,0.000994884,45,135
strong,1,37.5,5.51214,0.00655251,45,135
strong,1,42.5,5.51214,0.0101222,45,135
strong,1,47.5,5.51214,0.0183781,45,135
strong,1,52.5,5.51214,0.0119117,45,135
strong,1,57.5,5.51214,0.00810632,45,135
strong,1,62.5,5.51214,0.00587131,45,135
strong,1,67.5,5.51214,0.00238654,45,135
strong,1,72.5,5.51214,-0.000698762,45,135
strong,1,77.5,5.51214,0.0007821,45,135
strong,1,82.5,5.51214,0.00179111,45,135
strong,1,87.5,5.51214,0.000458932,45,135
strong,1,92.5,5.51214,0.000491715,45,135
strong,1,97.5,5.51214,-0.000252551,45,135
strong,1,102.5,5.51214,0.000550573,45,135
strong,1,107.5,5.51214,-0.000112238,45,135
strong,1,112.5,5.51214,0.000471563,45,135
strong,1,117.5,5.51214,0.000128635,45,135
strong,1,122.5,5.51214,-0.000724151,45,135
strong,1,127.5,5.51214,-0.000355612,45,135
strong,1,132.5,5.51214,-0.000302903,45,135
strong,1,137.5,5.51214,8.21692e-05,45,135
strong,1,142.5,5.51214,-0.000246303,45,135
strong,1,147.5,5.51214,-6.53937e-05,45,135
strong,1,152.5,5.51214,-0.00014308,45,135
strong,1,157.5,5.51214,-7.14403e-05,45,135
strong,1,162.5,5.51214,-3.21927e-05,45,135
strong,1,167.5,5.51214,-2.85365e-05,45,135
strong,1,172.5,5.51214,-2.5313e-05,45,135
strong,1,177.5,5.51214,-2.18319e-05,45,135
strong,1,182.5,5.51214,-1.95922e-05,45,135
strong,1,187.5,5.51214,-2.03415e-05,45,135
strong,1,192.5,5.51214,-2.68302e-05,45,135
strong,1,197.5,5.51214,-3.11959e-05,45,135
strong,1,202.5,5.51214,-2.62066e-05,45,135
strong,1,207.5,5.51214,-2.56618e-05,45,135
strong,1,212.5,5.51214,-2.6511e-05,45,135
strong,1,217.5,5.51214,-2.87504e-05,45,135
strong,1,222.5,5.51214,-2.96641e-05,45,135
strong,1,227.5,5.51214,-2.44826e-05,45,135
strong,1,232.5,5.51214,-2.07087e-05,45,135
strong,1,237.5,5.51214,-2.12343e-05,45,135
strong,1,242.5,5.51214,-2.19804e-05,45,135
strong,1,247.5,5.51214,-2.347e-05,45,135
strong,1,252.5,5.51214,-2.41901e-05,45,135
strong,1,257.5,5.51214,-2.53755e-05,45,135
strong,1,262.5,5.51214,-2.37535e-05,45,135
strong,1,267.5,5.51214,-2.62105e-05,45,135
strong,1,272.5,5.51214,-2.7154e-05,45,135
strong,1,277.5,5.51214,-2.83693e-05,45,135
strong,1,282.5,5.51214,-2.92938e-05,45,135
strong,1,287.5,5.51214,-3.00515e-05,45,135
strong,1,292.5,5.51214,-3.06241e-05,45,135
strong,1,297.5,5.51214,-3.15835e-05,45,135
strong,1,2.5,6.13575,-3.8103e-05,45,135
strong,1,7.5,6.13575,-3.8237e-05,45,135
strong,1,12.5,6.13575,-3.41197e-05,45,135
strong,1,17.5,6.13575,-3.51458e-05,45,135
strong,1,22.5,6.13575,-4.16633e-05,45,135
strong,1,27.5,6.13575,-6.55051e-05,45,135
strong,1,32.5,6.13575,-0.000677721,45,135
strong,1,37.5,6.13575,0.00303529,45,135
strong,1,42.5,6.13575,0.00870254,45,135
strong,1,47.5,6.13575,0.017379,45,135
strong,1,52.5,6.13575,0.013381,45,135
strong,1,57.5,6.13575,0.00881187,45,135
strong,1,62.5,6.13575,0.00765693,45,135
strong,1,67.5,6.13575,0.00501425,45,135
strong,1,72.5,6.13575,0.00176805,45,135
strong,1,77.5,6.13575,0.0015955,45,135
strong,1,82.5,6.13575,0.00165405,45,135
strong,1,87.5,6.13575,0.000466207,45,135
strong,1,92.5,6.13575,0.000281942,45,135
strong,1,97.5,6.13575,2.00428e-06,45,135
strong,1,102.5,6.13575,0.000800437,45,135
strong,1,107.5,6.13575,0.000273391,45,135
strong,1,112.5,6.13575,0.001144,45,135
strong,1,117.5,6.13575,0.000649933,45,135
strong,1,122.5,6.13575,-0.000449538,45,135
strong,1,127.5,6.13575,-0.000545416,45,135
strong,1,132.5,6.13575,-0.000636024,45,135
strong,1,137.5,6.13575,-0.000243675,45,135
strong,1,142.5,6.13575,-0.00032183,45,135
strong,1,147.5,6.13575,-0.000255224,45,135
strong,1,152.5,6.13575,-0.000235851,45,135
strong,1,157.5,6.13575,-0.000139154,45,135
strong,1,162.5,6.13575,-6.82983e-05,45,135
strong,1,167.5,6.13575,-4.06233e-05,45,135
strong,1,172.5,6.13575,-3.05632e-05,45,135
strong,1,177.5,6.13575,-2.36354e-05,45,135
strong,1,182.5,6.13575,-2.05267e-05,45,135
strong,1,187.5,6.13575,-2.37671e-05,45,135
strong,1,192.5,6.13575,-3.00271e-05,45,135
strong,1,197.5,6.13575,-3.13044e-05,45,135
strong,1,202.5,6.13575,-2.41143e-05,45,135
strong,1,207.5,6.13575,-2.60766e-05,45,135
strong,1,212.5,6.13575,-2.73012e-05,45,135
strong,1,217.5,6.13575,-2.81214e-05,45,135
strong,1,222.5,6.13575,-2.51667e-05,45,135
strong,1,227.5,6.13575,-2.02526e-05,45,135
strong,1,232.5,6.13575,-1.83367e-05,45,135
strong,1,237.5,6.13575,-2.14673e-05,45,135
strong,1,242.5,6.13575,-2.251e-05,45,135
strong,1,247.5,6.13575,-2.46734e-05,45,135
strong,1,252.5,6.13575,-2.56143e-05,45,135
strong,1,257.5,6.13575,-2.62443e-05,45,135
strong,1,262.5,6.13575,-2.72299e-05,45,135
strong,1,267.5,6.13575,-2.8317e-05,45,135
strong,1,272.5,6.13575,-2.94564e-05,45,135
strong,1,277.5,6.13575,-3.08701e-05,45,135
strong,1,282.5,6.13575,-3.19183e-05,45,135
strong,1,287.5,6.13575,-3.27282e-05,45,135
strong,1,292.5,6.13575,-3.35666e-05,45,135
strong,1,297.5,6.13575,-3.43604e-05,45,135
strong,1,2.5,6.75574,-3.7544e-05,45,135
strong,1,7.5,6.75574,-3.70883e-05,45,135
strong,1,12.5,6.75574,-3.16924e-05,45,135
strong,1,17.5,6.75574,-3.17866e-05,45,135
strong,1,22.5,6.75574,-3.70173e-05,45,135
strong,1,27.5,6.75574,-4.66059e-05,45,135
strong,1,32.5,6.75574,-0.000352318,45,135
strong,1,37.5,6.75574,0.000600302,45,135
strong,1,42.5,6.75574,0.00628825,45,135
strong,1,47.5,6.75574,0.0146453,45,135
strong,1,52.5,6.75574,0.0140217,45,135
strong,1,57.5,6.75574,0.00897177,45,135
strong,1,62.5,6.75574,0.008824,45,135
strong,1,67.5,6.75574,0.00722801,45,135
strong,1,72.5,6.75574,0.00466379,45,135
strong,1,77.5,6.75574,0.00288781,45,135
strong,1,82.5,6.75574,0.00159677,45,135
strong,1,87.5,6.75574,0.000531432,45,135
strong,1,92.5,6.75574,0.000304009,45,135
strong,1,97.5,6.75574,0.000520099,45,135
strong,1,102.5,6.75574,0.000955687,45,135
strong,1,107.5,6.75574,0.000633556,45,135
strong,1,112.5,6.75574,0.00145,45,135
strong,1,117.5,6.75574,0.00112827,45,135
strong,1,122.5,6.75574,4.11224e-06,45,135
strong,1,127.5,6.75574,-0.000188563,45,135
strong,1,132.5,6.75574,-0.000431896,45,135
strong,1,137.5,6.75574,-0.000404886,45,135
strong,1,142.5,6.75574,-0.000534545,45,135
strong,1,147.5,6.75574,-0.000468641,45,135
strong,1,152.5,6.75574,-0.000379931,45,135
strong,1,157.5,6.75574,-0.000275238,45,135
strong,1,162.5,6.75574,-0.000184371,45,135
strong,1,167.5,6.75574,-7.61665e-05,45,135
strong,1,172.5,6.75574,-3.84337e-05,45,135
strong,1,177.5,6.75574,-2.81226e-05,45,135
strong,1,182.5,6.75574,-2.07916e-05,45,135
strong,1,187.5,6.75574,-1.79728e-05,45,135
strong,1,192.5,6.75574,-1.7013e-05,45,135
strong,1,197.5,6.75574,-1.78479e-05,45,135
strong,1,202.5,6.75574,-2.07593e-05,45,135
strong,1,207.5,6.75574,-2.09059e-05,45,135
strong,1,212.5,6.75574,-2.1662e-05,45,135
strong,1,217.5,6.75574,-1.29539e-05,45,135
strong,1,222.5,6.75574,-3.04181e-06,45,135
strong,1,227.5,6.75574,-5.24407e-06,45,135
strong,1,232.5,6.75574,-1.28866e-05,45,135
strong,1,237.5,6.75574,-1.63686e-05,45,135
strong,1,242.5,6.75574,-1.88367e-05,45,135
strong,1,247.5,6.75574,-1.94598e-05,45,135
strong,1,252.5,6.75574,-2.43368e-05,45,135
