group,case_id,shear_ms,restart_h,path,frame_h,consider_level,size_of_large_box,rmw_grid,rmw_km,three_rmw_grid,three_rmw_km,box_half_width_grid,crop_y1,crop_y2,crop_x1,crop_x2,box_y1,box_y2,box_x1,box_x2,box_large_y1,box_large_y2,box_large_x1,box_large_x2,heating_max,heating_mean,heating_sum,heating_positive_sum,heating_n_above_threshold,heating_sum_above_threshold,heating_box_max,heating_box_mean,heating_box_sum,heating_box_positive_sum,heating_box_n_above_threshold,heating_box_sum_above_threshold,heating_box_large_max,heating_box_large_mean,heating_box_large_sum,heating_box_large_positive_sum,heating_box_large_n_above_threshold,heating_box_large_sum_above_threshold,rain_max,rain_mean,rain_sum,rain_positive_sum,rain_n_above_threshold,rain_sum_above_threshold,rain_box_max,rain_box_mean,rain_box_sum,rain_box_positive_sum,rain_box_n_above_threshold,rain_box_sum_above_threshold,rain_box_large_max,rain_box_large_mean,rain_box_large_sum,rain_box_large_positive_sum,rain_box_large_n_above_threshold,rain_box_large_sum_above_threshold,theta_max,theta_mean,theta_sum,theta_positive_sum,theta_n_above_threshold,theta_sum_above_threshold,theta_box_max,theta_box_mean,theta_box_sum,theta_box_positive_sum,theta_box_n_above_threshold,theta_box_sum_above_threshold,theta_box_large_max,theta_box_large_mean,theta_box_large_sum,theta_box_large_positive_sum,theta_box_large_n_above_threshold,theta_box_large_sum_above_threshold
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,8,5,3,20.5913,61.7738,61.7738,185.321,21,300,500,300,500,79,121,79,121,37,163,37,163,0.0610259,0.000180406,7.21626,17.745,1118,14.3119,0.0610259,0.00259122,4.57092,5.94399,371,5.0433,0.0610259,0.000465148,7.38469,15.1543,997,12.3669,4.59365,0.0367953,1471.81,1471.81,8465,1466.38,4.59365,0.344434,607.582,607.582,1180,607.289,4.59365,0.0821296,1303.89,1303.89,6907,1300.23,326.839,314.468,1.25787e+07,1.25787e+07,40000,1.25787e+07,326.839,317.542,560144,560144,1764,560144,326.839,315.01,5.00109e+06,5.00109e+06,15876,5.00109e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,9,5,3,15.2971,45.8912,45.8912,137.674,15,300,500,300,500,85,115,85,115,55,145,55,145,0.061296,0.000170881,6.83525,16.1044,1110,12.9611,0.0372672,0.00346148,3.11533,3.34949,263,3.05765,0.0579505,0.00101736,8.24058,12.4016,896,9.84688,3.67898,0.0344952,1379.81,1379.81,8162,1373.49,3.67898,0.353941,318.547,318.547,537,318.397,3.67898,0.135269,1095.68,1095.68,4885,1093.86,327.975,314.511,1.25805e+07,1.25805e+07,40000,1.25805e+07,327.975,319.606,287646,287646,900,287646,327.975,315.721,2.55734e+06,2.55734e+06,8100,2.55734e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,10,5,3,18.4391,55.3173,55.3173,165.952,18,300,500,300,500,82,118,82,118,46,154,46,154,0.0491362,0.000170596,6.82384,15.6778,977,12.3047,0.0491362,0.00336411,4.35989,4.84303,312,4.30278,0.0491362,0.00065813,7.67643,12.6441,811,9.70271,4.96389,0.0329183,1316.73,1316.73,7247,1310.77,4.96389,0.349156,452.506,452.506,590,452.202,4.96389,0.0940189,1096.64,1096.64,4929,1093.54,329.53,314.549,1.25819e+07,1.25819e+07,40000,1.25819e+07,329.53,319.765,414416,414416,1296,414416,329.53,315.312,3.6778e+06,3.6778e+06,11664,3.6778e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,11,5,3,15.6525,46.9574,46.9574,140.872,16,300,500,300,500,84,116,84,116,52,148,52,148,0.077984,0.000196085,7.84339,17.6815,1036,14.0721,0.0512938,0.0032548,3.33291,3.59741,228,3.26562,0.077984,0.000881639,8.12518,13.0141,802,10.5737,3.18029,0.0355995,1423.98,1423.98,7264,1416.68,3.18029,0.336079,344.145,344.145,617,343.991,3.18029,0.122667,1130.5,1130.5,4682,1128.12,325.956,314.714,1.25886e+07,1.25886e+07,40000,1.25886e+07,325.956,320.186,327870,327870,1024,327870,325.956,316.056,2.91277e+06,2.91277e+06,9216,2.91277e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,12,5,3,13.9284,41.7852,41.7852,125.355,14,300,500,300,500,86,114,86,114,58,142,58,142,0.0669946,0.000230405,9.21621,19.6375,1165,16.5393,0.0479512,0.00449585,3.52474,3.92924,213,3.75731,0.0532625,0.00114227,8.05985,12.6954,805,11.1082,4.70213,0.0390926,1563.7,1563.7,7226,1558.47,4.70213,0.574002,450.018,450.018,566,449.905,4.70213,0.167146,1179.38,1179.38,3642,1178.01,327.286,314.778,1.25911e+07,1.25911e+07,40000,1.25911e+07,327.286,319.664,250616,250616,784,250616,327.286,316.455,2.23291e+06,2.23291e+06,7056,2.23291e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,13,5,3,12.8062,38.4187,38.4187,115.256,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0722811,0.000202918,8.11672,19.6675,1101,16.5972,0.0470484,0.00496356,3.35536,3.73394,214,3.61865,0.0637291,0.00109481,6.66082,11.7718,691,10.6104,4.26636,0.0390083,1560.33,1560.33,7419,1554.32,4.06017,0.561767,379.754,379.754,462,379.546,4.26636,0.18244,1109.96,1109.96,3263,1108.53,325.044,314.742,1.25897e+07,1.25897e+07,40000,1.25897e+07,324.053,318.67,215421,215421,676,215421,325.044,316.392,1.92493e+06,1.92493e+06,6084,1.92493e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,14,5,3,16.4012,49.2037,49.2037,147.611,16,300,500,300,500,84,116,84,116,52,148,52,148,0.0692796,0.000197979,7.91917,20.5464,1254,17.3505,0.0540259,0.00362568,3.71269,4.70314,260,4.53879,0.0540259,0.000738064,6.802,13.428,896,11.5966,3.54419,0.0388963,1555.85,1555.85,8616,1548.81,3.54419,0.445693,456.39,456.39,692,456.226,3.54419,0.129994,1198.02,1198.02,5124,1195.42,325.591,314.49,1.25796e+07,1.25796e+07,40000,1.25796e+07,325.38,318.768,326418,326418,1024,326418,325.591,315.487,2.90753e+06,2.90753e+06,9216,2.90753e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,15,5,3,15.6525,46.9574,46.9574,140.872,16,300,500,300,500,84,116,84,116,52,148,52,148,0.0656259,0.000196026,7.84103,22.0341,1384,18.4721,0.0445325,0.00273314,2.79873,3.84326,239,3.70462,0.0656259,0.00066367,6.11639,12.1667,834,10.4856,3.81023,0.0389236,1556.94,1556.94,9357,1548.56,3.33126,0.370349,379.237,379.237,619,379.107,3.81023,0.108086,996.124,996.124,4411,993.744,326.561,314.357,1.25743e+07,1.25743e+07,40000,1.25743e+07,325.797,318.391,326032,326032,1024,326032,326.561,315.32,2.90598e+06,2.90598e+06,9216,2.90598e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,16,5,3,14.8661,44.5982,44.5982,133.795,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0719629,0.00025822,10.3288,24.8907,1445,20.7208,0.034916,0.00112367,1.0113,1.65955,110,1.50716,0.0719629,0.000636356,5.15449,9.70397,575,7.80981,4.65376,0.0429049,1716.2,1716.2,10837,1708.2,1.80526,0.160159,144.143,144.143,442,143.909,4.65376,0.0987364,799.765,799.765,3638,797.908,324.055,314.476,1.2579e+07,1.2579e+07,40000,1.2579e+07,324.055,317.679,285911,285911,900,285911,324.055,315.581,2.55621e+06,2.55621e+06,8100,2.55621e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,17,5,3,13.0384,39.1152,39.1152,117.346,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0864034,0.000221229,8.84916,23.0187,1353,18.6036,0.00929344,-0.000336746,-0.22764,0.343471,12,0.0818869,0.0528581,0.000428878,2.60929,5.45052,348,4.04031,5.79834,0.0429218,1716.87,1716.87,11267,1708.11,1.14801,0.110931,74.9895,74.9895,309,74.7358,5.79834,0.0929342,565.412,565.412,2889,563.796,328.156,314.518,1.25807e+07,1.25807e+07,40000,1.25807e+07,328.156,319.817,216196,216196,676,216196,328.156,315.809,1.92138e+06,1.92138e+06,6084,1.92138e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,18,5,3,7.07107,21.2132,21.2132,63.6396,7,300,500,300,500,93,107,93,107,79,121,79,121,0.0828174,0.00023282,9.31279,22.1943,1342,18.0647,0.0224531,0.00172542,0.338183,0.448271,33,0.369522,0.0240313,0.00119111,2.10112,2.60203,203,1.98419,4.04599,0.0432839,1731.36,1731.36,11389,1723.08,1.76292,0.253396,49.6657,49.6657,134,49.6318,1.87079,0.113846,200.824,200.824,823,200.476,328.381,314.653,1.25861e+07,1.25861e+07,40000,1.25861e+07,328.381,319.587,62639,62639,196,62639,328.381,317.866,560716,560716,1764,560716
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,19,5,3,24.6982,74.0945,74.0945,222.284,25,300,500,300,500,75,125,75,125,25,175,25,175,0.0692802,0.000161453,6.45811,17.9465,1092,13.8512,0.0447831,0.000971939,2.42985,3.54431,214,2.64467,0.0692802,0.000309323,6.95978,14.3301,892,10.9236,3.16463,0.0377917,1511.67,1511.67,11069,1502.89,2.36364,0.137464,343.66,343.66,1374,343.206,3.16463,0.0555661,1250.24,1250.24,8059,1245.29,325.891,314.638,1.25855e+07,1.25855e+07,40000,1.25855e+07,325.891,317.188,792969,792969,2500,792969,325.891,315.002,7.08754e+06,7.08754e+06,22500,7.08754e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,20,5,3,19.3132,57.9396,57.9396,173.819,19,300,500,300,500,81,119,81,119,43,157,43,157,0.0749195,0.000213195,8.52782,19.3576,1202,15.3563,0.0257068,0.000886545,1.28017,2.04031,146,1.63456,0.0613488,0.000671104,8.72167,13.698,903,10.9066,4.85545,0.0389892,1559.57,1559.57,10846,1550.59,1.98319,0.14744,212.903,212.903,892,212.651,4.85545,0.090869,1180.93,1180.93,5560,1177.56,325.695,314.647,1.25859e+07,1.25859e+07,40000,1.25859e+07,325.695,317.905,459054,459054,1444,459054,325.695,315.518,4.10047e+06,4.10047e+06,12996,4.10047e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,21,5,3,13.0384,39.1152,39.1152,117.346,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0616828,0.000243037,9.72146,19.5676,1242,15.4502,0.0223742,0.00146721,0.991835,1.38156,101,1.2312,0.0570733,0.000718687,4.37249,6.55872,429,5.23333,3.73221,0.0398641,1594.56,1594.56,10268,1585.8,1.94254,0.206385,139.516,139.516,416,139.36,3.73221,0.111322,677.281,677.281,2796,675.301,325.333,314.799,1.25919e+07,1.25919e+07,40000,1.25919e+07,325.333,319.553,216018,216018,676,216018,325.333,316.58,1.92607e+06,1.92607e+06,6084,1.92607e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,22,5,3,21.6333,64.8999,64.8999,194.7,22,300,500,300,500,78,122,78,122,34,166,34,166,0.0715808,0.000258715,10.3486,20.1257,1193,15.6878,0.0553323,0.00132635,2.56781,3.37143,201,2.93467,0.0715808,0.000524949,9.14671,15.7555,970,12.6321,4.60919,0.0432279,1729.12,1729.12,9595,1720.27,3.32093,0.172242,333.46,333.46,1136,332.813,4.60919,0.0871659,1518.78,1518.78,6626,1514.55,325.029,314.834,1.25933e+07,1.25933e+07,40000,1.25933e+07,325.029,318.267,616165,616165,1936,616165,325.029,315.428,5.49601e+06,5.49601e+06,17424,5.49601e+06
weak,weak_12mshear_restart54h,12,54,wrf_ideal_12mshear_restart_at_54h_28sst_minsetup_largeTC_d2.nc,23,5,3,22.4722,67.4166,67.4166,202.25,22,300,500,300,500,78,122,78,122,34,166,34,166,0.0608248,0.000250376,10.0151,20.185,1245,16.2265,0.0443747,0.00168426,3.26073,4.11495,259,3.51701,0.0560507,0.000513251,8.94289,15.4981,995,12.8712,4.06999,0.0453561,1814.24,1814.24,10346,1807.22,4.06999,0.174458,337.75,337.75,969,337.101,4.06999,0.0859293,1497.23,1497.23,6630,1493.51,324.81,314.834,1.25934e+07,1.25934e+07,40000,1.25934e+07,324.81,318.555,616723,616723,1936,616723,324.81,315.397,5.49548e+06,5.49548e+06,17424,5.49548e+06
