group,case_id,shear_ms,restart_h,path,frame_h,consider_level,size_of_large_box,rmw_grid,rmw_km,three_rmw_grid,three_rmw_km,box_half_width_grid,crop_y1,crop_y2,crop_x1,crop_x2,box_y1,box_y2,box_x1,box_x2,box_large_y1,box_large_y2,box_large_x1,box_large_x2,heating_max,heating_mean,heating_sum,heating_positive_sum,heating_n_above_threshold,heating_sum_above_threshold,heating_box_max,heating_box_mean,heating_box_sum,heating_box_positive_sum,heating_box_n_above_threshold,heating_box_sum_above_threshold,heating_box_large_max,heating_box_large_mean,heating_box_large_sum,heating_box_large_positive_sum,heating_box_large_n_above_threshold,heating_box_large_sum_above_threshold,rain_max,rain_mean,rain_sum,rain_positive_sum,rain_n_above_threshold,rain_sum_above_threshold,rain_box_max,rain_box_mean,rain_box_sum,rain_box_positive_sum,rain_box_n_above_threshold,rain_box_sum_above_threshold,rain_box_large_max,rain_box_large_mean,rain_box_large_sum,rain_box_large_positive_sum,rain_box_large_n_above_threshold,rain_box_large_sum_above_threshold,theta_max,theta_mean,theta_sum,theta_positive_sum,theta_n_above_threshold,theta_sum_above_threshold,theta_box_max,theta_box_mean,theta_box_sum,theta_box_positive_sum,theta_box_n_above_threshold,theta_box_sum_above_threshold,theta_box_large_max,theta_box_large_mean,theta_box_large_sum,theta_box_large_positive_sum,theta_box_large_n_above_threshold,theta_box_large_sum_above_threshold
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,12,5,3,19.2094,57.6281,57.6281,172.884,19,300,500,300,500,81,119,81,119,43,157,43,157,0.0613238,0.000229624,9.18494,22.7434,1418,19.1411,0.0462007,0.00382017,5.51632,6.14613,483,5.59685,0.0590853,0.000590344,7.67211,16.0681,1081,12.8388,2.75956,0.0416635,1666.54,1666.54,8034,1659.93,2.75956,0.341953,493.78,493.78,1010,493.481,2.75956,0.101356,1317.22,1317.22,6037,1313.38,333.171,315.56,1.26224e+07,1.26224e+07,40000,1.26224e+07,333.171,321.623,464423,464423,1444,464423,333.171,316.344,4.11121e+06,4.11121e+06,12996,4.11121e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,13,5,3,12.1655,36.4966,36.4966,109.49,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0768479,0.000225849,9.03396,22.4072,1456,19.4826,0.035283,0.00165433,0.952893,1.07315,73,0.983231,0.0404799,0.00147285,7.63523,10.7908,813,9.42019,3.62826,0.0446937,1787.75,1787.75,8324,1781.89,3.0471,0.234845,135.271,135.271,272,135.196,3.62826,0.203186,1053.32,1053.32,3470,1052.3,333.068,315.628,1.26251e+07,1.26251e+07,40000,1.26251e+07,333.068,326.106,187837,187837,576,187837,333.068,318.257,1.64984e+06,1.64984e+06,5184,1.64984e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,14,5,3,15.6205,46.8615,46.8615,140.584,16,300,500,300,500,84,116,84,116,52,148,52,148,0.079462,0.000280137,11.2055,25.7682,1613,21.5501,0.033275,0.00294055,3.01112,3.2817,234,3.05042,0.0675189,0.00126549,11.6628,18.1356,1236,14.4645,3.99568,0.046633,1865.32,1865.32,8519,1859.6,2.92902,0.246361,252.274,252.274,617,251.995,3.99568,0.152588,1406.25,1406.25,4998,1404.17,334.909,315.831,1.26332e+07,1.26332e+07,40000,1.26332e+07,334.909,323.673,331442,331442,1024,331442,334.909,317.122,2.92259e+06,2.92259e+06,9216,2.92259e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,15,5,3,17.8045,53.4135,53.4135,160.24,18,300,500,300,500,82,118,82,118,46,154,46,154,0.0751743,0.000200927,8.03707,22.7973,1436,19.2942,0.0322126,0.00206244,2.67292,3.21736,221,3.01381,0.049582,0.000824963,9.62237,17.7806,1188,14.7054,2.63974,0.0448983,1795.93,1795.93,9637,1789.5,1.76742,0.208593,270.337,270.337,740,270.105,2.63974,0.123294,1438.1,1438.1,6428,1435.32,334.522,315.724,1.2629e+07,1.2629e+07,40000,1.2629e+07,334.522,323.495,419249,419249,1296,419249,334.522,316.705,3.69405e+06,3.69405e+06,11664,3.69405e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,16,5,3,15.8114,47.4342,47.4342,142.302,16,300,500,300,500,84,116,84,116,52,148,52,148,0.0634749,0.000230418,9.21674,22.781,1549,19.2827,0.0328484,0.0030117,3.08398,3.28798,225,3.0956,0.0428444,0.00113619,10.4711,17.9483,1268,15.2245,3.18291,0.046629,1865.16,1865.16,8402,1858.28,3.18291,0.287988,294.9,294.9,608,294.488,3.18291,0.17153,1580.82,1580.82,5657,1578.28,333.428,315.809,1.26324e+07,1.26324e+07,40000,1.26324e+07,333.428,323.916,331690,331690,1024,331690,333.428,317.238,2.92366e+06,2.92366e+06,9216,2.92366e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,17,5,3,14.2127,42.638,42.638,127.914,14,300,500,300,500,86,114,86,114,58,142,58,142,0.0687469,0.000213996,8.55984,21.9223,1520,18.6678,0.0258155,0.000667783,0.523542,0.745219,51,0.673656,0.056628,0.00141902,10.0126,15.6003,1171,13.3944,3.17031,0.0421648,1686.59,1686.59,8588,1680.31,2.2712,0.166208,130.307,130.307,312,130.064,3.17031,0.178828,1261.81,1261.81,4661,1260.13,331.571,315.894,1.26358e+07,1.26358e+07,40000,1.26358e+07,331.571,324.898,254720,254720,784,254720,331.571,317.691,2.24163e+06,2.24163e+06,7056,2.24163e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,18,5,3,18.4391,55.3173,55.3173,165.952,18,300,500,300,500,82,118,82,118,46,154,46,154,0.0806438,0.000180584,7.22338,19.1779,1215,15.1098,0.0177648,0.00119556,1.54944,1.91562,166,1.29618,0.0806438,0.000675517,7.87923,15.7498,1052,12.3926,4.49395,0.0409021,1636.09,1636.09,8916,1630.7,1.46331,0.136839,177.343,177.343,742,177.006,4.49395,0.120934,1410.58,1410.58,6592,1407.91,332.049,315.847,1.26339e+07,1.26339e+07,40000,1.26339e+07,332.049,322.429,417867,417867,1296,417867,332.049,316.498,3.69164e+06,3.69164e+06,11664,3.69164e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,19,5,3,19.2094,57.6281,57.6281,172.884,19,300,500,300,500,81,119,81,119,43,157,43,157,0.0600382,0.000174547,6.98187,18.3229,1160,14.9471,0.0283672,0.00269952,3.89811,4.38791,318,3.88143,0.0462646,0.000576446,7.49149,15.8279,1037,13.007,3.93312,0.0398746,1594.98,1594.98,7902,1588.13,2.52429,0.203271,293.523,293.523,921,293.172,3.93312,0.11236,1460.23,1460.23,6308,1456.27,330.246,315.885,1.26354e+07,1.26354e+07,40000,1.26354e+07,330.246,321.19,463799,463799,1444,463799,330.246,316.501,4.11324e+06,4.11324e+06,12996,4.11324e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,20,5,3,13.6015,40.8044,40.8044,122.413,14,300,500,300,500,86,114,86,114,58,142,58,142,0.0735514,0.000240295,9.61181,20.1895,1264,16.0753,0.0308505,0.00176582,1.3844,1.54552,98,1.3776,0.0590834,0.00163191,11.5147,15.2193,959,11.9266,3.78747,0.0410948,1643.79,1643.79,8080,1638.01,2.92732,0.17018,133.421,133.421,438,133.219,3.78747,0.176034,1242.09,1242.09,3840,1240.2,332.134,315.981,1.26392e+07,1.26392e+07,40000,1.26392e+07,332.134,324.526,254428,254428,784,254428,332.134,317.915,2.24321e+06,2.24321e+06,7056,2.24321e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,21,5,3,17.0294,51.0882,51.0882,153.264,17,300,500,300,500,83,117,83,117,49,151,49,151,0.0845765,0.000194073,7.76292,18.5855,1137,15.2386,0.0339534,0.00190666,2.2041,2.91082,185,2.77918,0.0845765,0.000939984,9.7796,16.2123,1000,13.4185,5.84928,0.0403829,1615.31,1615.31,7335,1609.44,2.99878,0.209864,242.603,242.603,622,242.338,5.84928,0.139796,1454.44,1454.44,5246,1451.65,331.873,316.095,1.26438e+07,1.26438e+07,40000,1.26438e+07,331.873,323.031,373424,373424,1156,373424,331.873,317.115,3.29927e+06,3.29927e+06,10404,3.29927e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,22,5,3,11.6619,34.9857,34.9857,104.957,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0708924,0.000216896,8.67583,19.3431,1131,16.6122,0.0327636,-0.000386331,-0.222527,0.242782,20,0.182815,0.0708924,0.0014789,7.66662,10.4443,594,9.21882,4.48454,0.0432866,1731.47,1731.47,6886,1725.63,4.26591,0.187395,107.94,107.94,319,107.786,4.48454,0.220341,1142.25,1142.25,2653,1140.56,330.248,316.092,1.26437e+07,1.26437e+07,40000,1.26437e+07,330.248,324.839,187107,187107,576,187107,330.248,318.659,1.65193e+06,1.65193e+06,5184,1.65193e+06
strong,strong_12mshear_restart90h,12,90,wrf_ideal_12mshear_restart_at_90h_28sst_minsetup_largeTC_d2.nc,23,5,3,17.4929,52.4786,52.4786,157.436,17,300,500,300,500,83,117,83,117,49,151,49,151,0.0646671,0.000197925,7.91699,19.4447,1252,16.911,0.0284212,0.00181959,2.10344,2.59611,182,2.3557,0.0572099,0.000775249,8.06569,15.3264,991,13.2741,4.14226,0.0438288,1753.15,1753.15,7084,1747.89,2.31076,0.17203,198.866,198.866,369,198.535,4.14226,0.146514,1524.33,1524.33,4783,1522.34,331.173,316.187,1.26475e+07,1.26475e+07,40000,1.26475e+07,331.173,323.355,373799,373799,1156,373799,331.173,317.117,3.29929e+06,3.29929e+06,10404,3.29929e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,0,5,3,15.2643,45.793,45.793,137.379,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0573986,0.000147116,5.88463,18.5456,986,17.4679,0.0462632,0.00385689,3.4712,4.24631,213,4.15665,0.0573986,0.000805601,6.52537,18.3904,975,17.3397,3.39851,0.047124,1884.96,1884.96,5035,1882.34,2.46288,0.614407,552.966,552.966,634,552.707,3.39851,0.231872,1878.16,1878.16,4851,1876.31,340.237,315.41,1.26164e+07,1.26164e+07,40000,1.26164e+07,340.237,329.299,296369,296369,900,296369,340.237,316.873,2.56667e+06,2.56667e+06,8100,2.56667e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,1,5,3,15,45,45,135,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0797168,0.000190823,7.63293,19.9301,1069,19.1094,0.0493744,0.00649553,5.84598,6.67775,278,6.59677,0.0797168,0.00102117,8.27144,19.8981,1067,19.0883,3.23569,0.0488661,1954.65,1954.65,4612,1952.15,3.23569,0.720467,648.42,648.42,635,648.248,3.23569,0.2406,1948.86,1948.86,4503,1946.93,340.362,315.377,1.26151e+07,1.26151e+07,40000,1.26151e+07,340.362,328.283,295455,295455,900,295455,340.362,317.097,2.56849e+06,2.56849e+06,8100,2.56849e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,2,5,3,14,42,42,126,14,300,500,300,500,86,114,86,114,58,142,58,142,0.0613886,0.000175373,7.01493,18.5588,936,17.6381,0.0529922,0.00521514,4.08867,4.82943,210,4.77606,0.0613886,0.00104028,7.34022,18.1495,924,17.4094,3.02999,0.0454436,1817.74,1817.74,4295,1815.51,3.02999,0.695054,544.923,544.923,520,544.705,3.02999,0.253984,1792.11,1792.11,4102,1790.65,341.566,315.496,1.26199e+07,1.26199e+07,40000,1.26199e+07,341.566,329.76,258532,258532,784,258532,341.566,317.561,2.24071e+06,2.24071e+06,7056,2.24071e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,3,5,3,13,39,39,117,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0754843,0.000236334,9.45338,21.4477,1131,20.3358,0.0705496,0.00431973,2.92013,3.41191,143,3.38506,0.0754843,0.00157867,9.60465,20.0113,1066,19.0281,3.34097,0.0488035,1952.14,1952.14,5064,1949.18,2.76336,0.683954,462.353,462.353,431,462.22,3.34097,0.310735,1890.51,1890.51,4354,1889.34,340.904,315.618,1.26247e+07,1.26247e+07,40000,1.26247e+07,340.904,330.65,223519,223519,676,223519,340.904,317.548,1.93196e+06,1.93196e+06,6084,1.93196e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,4,5,3,15.2643,45.793,45.793,137.379,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0600571,0.000190873,7.63492,22.0691,1321,20.7944,0.0430769,0.00393156,3.53841,4.29008,269,4.11844,0.0600571,0.000890728,7.2149,20.1082,1208,18.9393,3.32398,0.0524875,2099.5,2099.5,5394,2096.2,2.62637,0.54623,491.607,491.607,644,491.43,3.32398,0.246256,1994.67,1994.67,4652,1992.87,342.691,315.75,1.263e+07,1.263e+07,40000,1.263e+07,342.691,327.312,294581,294581,900,294581,342.691,316.848,2.56647e+06,2.56647e+06,8100,2.56647e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,5,5,3,14.2127,42.638,42.638,127.914,14,300,500,300,500,86,114,86,114,58,142,58,142,0.074691,0.000214193,8.56771,23.0615,1214,21.6013,0.0498669,0.00448153,3.51352,4.07163,200,4.00875,0.0582279,0.00109143,7.70116,18.9262,1023,18.0337,3.94759,0.0520997,2083.99,2083.99,6396,2080.53,3.03594,0.628563,492.794,492.794,515,492.66,3.94759,0.271878,1918.37,1918.37,5123,1917.04,339.359,315.751,1.263e+07,1.263e+07,40000,1.263e+07,339.359,328.51,257552,257552,784,257552,339.359,317.702,2.2417e+06,2.2417e+06,7056,2.2417e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,6,5,3,16.7631,50.2892,50.2892,150.867,17,300,500,300,500,83,117,83,117,49,151,49,151,0.0567487,0.000214879,8.59515,24.2788,1444,23.144,0.0546934,0.00567305,6.55804,8.08346,440,8.03049,0.0567487,0.000930906,9.68515,23.1131,1370,22.0752,4.71759,0.0495412,1981.65,1981.65,6764,1977.27,4.71759,0.606588,701.215,701.215,891,701.057,4.71759,0.181558,1888.93,1888.93,5651,1886.78,340.613,315.742,1.26297e+07,1.26297e+07,40000,1.26297e+07,340.613,324.99,375689,375689,1156,375689,340.613,316.796,3.29595e+06,3.29595e+06,10404,3.29595e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,7,5,3,11.4018,34.2053,34.2053,102.616,11,300,500,300,500,89,111,89,111,67,133,67,133,0.0598474,0.000209385,8.37539,23.576,1344,22.2525,0.0472467,0.00219526,1.06251,1.19191,47,1.18073,0.0548999,0.00216321,9.42293,16.7275,924,16.083,4.57285,0.0514616,2058.46,2058.46,7020,2054.08,2.02125,0.213786,103.473,103.473,227,103.304,4.57285,0.355028,1546.5,1546.5,3530,1546.06,340.36,315.664,1.26265e+07,1.26265e+07,40000,1.26265e+07,340.36,330.963,160186,160186,484,160186,340.36,318.39,1.38691e+06,1.38691e+06,4356,1.38691e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,8,5,3,13.6015,40.8044,40.8044,122.413,14,300,500,300,500,86,114,86,114,58,142,58,142,0.0492332,0.000185245,7.4098,21.8661,1368,20.4411,0.043126,0.00390406,3.06079,3.50542,184,3.44095,0.0492332,0.00117558,8.29488,17.9528,1115,17.0139,3.20559,0.0500563,2002.25,2002.25,7529,1997.09,2.24009,0.474745,372.2,372.2,492,372.012,3.20559,0.247219,1744.38,1744.38,5050,1742.94,339.151,315.601,1.2624e+07,1.2624e+07,40000,1.2624e+07,339.151,326.897,256287,256287,784,256287,339.151,317.267,2.23864e+06,2.23864e+06,7056,2.23864e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,9,5,3,17.088,51.264,51.264,153.792,17,300,500,300,500,83,117,83,117,49,151,49,151,0.0527647,0.000200351,8.01405,22.4196,1456,20.5008,0.0451779,0.00336171,3.88613,4.70122,303,4.40739,0.0527647,0.000816276,8.49254,20.3636,1350,18.5726,3.46656,0.0492052,1968.21,1968.21,7386,1963.04,3.10408,0.422301,488.18,488.18,833,487.873,3.46656,0.176529,1836.61,1836.61,6195,1833.79,338.601,315.668,1.26267e+07,1.26267e+07,40000,1.26267e+07,338.601,323.74,374243,374243,1156,374243,338.601,316.677,3.29471e+06,3.29471e+06,10404,3.29471e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,10,5,3,13.6015,40.8044,40.8044,122.413,14,300,500,300,500,86,114,86,114,58,142,58,142,0.0593943,0.00015284,6.1136,19.2102,1322,17.3582,0.0312623,0.00250367,1.96288,2.29818,181,2.19333,0.0540956,0.000873867,6.16601,13.8297,1007,12.5217,5.04272,0.0419259,1677.03,1677.03,7060,1672.15,2.24476,0.339762,266.373,266.373,472,266.19,2.6216,0.197156,1391.13,1391.13,4869,1389.91,335.392,315.742,1.26297e+07,1.26297e+07,40000,1.26297e+07,335.392,325.089,254870,254870,784,254870,335.392,317.331,2.23909e+06,2.23909e+06,7056,2.23909e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,11,5,3,12.6491,37.9473,37.9473,113.842,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0551076,0.00020265,8.10601,20.0437,1333,17.8201,0.0370889,0.00294688,1.99209,2.24815,137,2.19676,0.0431829,0.00159,9.67356,15.5406,1069,14.0185,3.21595,0.0406938,1627.75,1627.75,7191,1622.57,3.21595,0.297706,201.249,201.249,352,201.116,3.21595,0.21531,1309.94,1309.94,3982,1308.37,336.923,315.889,1.26356e+07,1.26356e+07,40000,1.26356e+07,336.923,326.52,220727,220727,676,220727,336.923,318.036,1.93493e+06,1.93493e+06,6084,1.93493e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,12,5,3,15.0333,45.0999,45.0999,135.3,15,300,500,300,500,85,115,85,115,55,145,55,145,0.0489644,0.00022332,8.93278,19.7753,1384,17.0557,0.0381626,0.00249343,2.24409,2.49261,187,2.32991,0.0489644,0.00128674,10.4226,17.5991,1262,15.3066,4.00418,0.0430865,1723.46,1723.46,6918,1718.52,3.47185,0.28311,254.799,254.799,514,254.571,4.00418,0.187492,1518.68,1518.68,5203,1516.64,335.875,316.246,1.26498e+07,1.26498e+07,40000,1.26498e+07,335.875,325.851,293266,293266,900,293266,335.875,317.563,2.57226e+06,2.57226e+06,8100,2.57226e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,13,5,3,13,39,39,117,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0574535,0.00031836,12.7344,23.2934,1577,20.8988,0.0397021,0.00255933,1.7301,1.88018,139,1.8264,0.0434257,0.00165506,10.0694,16.6352,1153,15.0515,4.03641,0.0474886,1899.54,1899.54,6202,1895.28,2.41266,0.236148,159.636,159.636,318,159.445,4.03641,0.252143,1534.04,1534.04,4152,1532.87,335.366,316.486,1.26595e+07,1.26595e+07,40000,1.26595e+07,335.366,326.229,220531,220531,676,220531,335.366,317.836,1.93372e+06,1.93372e+06,6084,1.93372e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,14,5,3,13.4164,40.2492,40.2492,120.748,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0585695,0.000241181,9.64723,23.7931,1641,21.245,0.0293309,0.000429488,0.290334,0.489305,40,0.440735,0.0585695,0.00156271,9.50753,16.0452,1152,14.2705,3.46818,0.0472742,1890.97,1890.97,7260,1886.79,2.41859,0.224381,151.681,151.681,302,151.406,3.46818,0.228927,1392.79,1392.79,4011,1391.31,336.506,316.564,1.26626e+07,1.26626e+07,40000,1.26626e+07,336.506,327.985,221718,221718,676,221718,336.506,318.134,1.93553e+06,1.93553e+06,6084,1.93553e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,15,5,3,11.1803,33.541,33.541,100.623,11,300,500,300,500,89,111,89,111,67,133,67,133,0.069803,0.000214759,8.59037,22.73,1537,20.4462,0.010536,-7.31836e-05,-0.0354209,0.0717291,7,0.0520503,0.0589077,0.00161095,7.0173,12.4956,892,11.1861,5.20677,0.0481361,1925.45,1925.45,7972,1920.38,1.53921,0.0431597,20.8893,20.8893,203,20.752,5.20677,0.293057,1276.55,1276.55,3366,1275.72,334.211,316.251,1.26501e+07,1.26501e+07,40000,1.26501e+07,334.211,327.784,158647,158647,484,158647,334.211,318.297,1.3865e+06,1.3865e+06,4356,1.3865e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,16,5,3,12,36,36,108,12,300,500,300,500,88,112,88,112,64,136,64,136,0.0710285,0.000206221,8.24883,21.8497,1485,19.3117,0.0352518,0.00240369,1.38453,1.56228,117,1.46804,0.0445895,0.00174676,9.0552,13.9153,1035,12.2206,3.22487,0.0435252,1741.01,1741.01,7526,1735.38,2.59075,0.216987,124.984,124.984,347,124.848,3.22487,0.229475,1189.6,1189.6,3378,1188.35,332.616,316.197,1.26479e+07,1.26479e+07,40000,1.26479e+07,332.616,324.583,186960,186960,576,186960,332.616,317.824,1.6476e+06,1.6476e+06,5184,1.6476e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,17,5,3,19.105,57.3149,57.3149,171.945,19,300,500,300,500,81,119,81,119,43,157,43,157,0.0607914,0.000175424,7.01695,18.8885,1161,15.8705,0.0358269,0.00228999,3.30675,3.8724,270,3.29387,0.0560636,0.00064664,8.40373,16.8928,1042,14.1784,3.02154,0.0412047,1648.19,1648.19,7291,1641.57,2.588,0.245403,354.361,354.361,859,353.901,3.02154,0.116208,1510.25,1510.25,5846,1506.22,332.225,316.181,1.26472e+07,1.26472e+07,40000,1.26472e+07,332.225,321.639,464447,464447,1444,464447,332.225,316.702,4.11586e+06,4.11586e+06,12996,4.11586e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,18,5,3,13.4164,40.2492,40.2492,120.748,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0590346,0.000235807,9.43228,21.8375,1348,18.464,0.0291643,0.00115045,0.777701,0.937551,76,0.849315,0.0540118,0.00165079,10.0434,14.3726,934,11.9743,5.60874,0.0413652,1654.61,1654.61,7377,1648.55,2.60115,0.154307,104.312,104.312,342,104.174,5.60874,0.196861,1197.7,1197.7,3726,1196.05,331.392,316.276,1.26511e+07,1.26511e+07,40000,1.26511e+07,331.392,324.808,219571,219571,676,219571,331.392,317.83,1.93368e+06,1.93368e+06,6084,1.93368e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,19,5,3,10.0499,30.1496,30.1496,90.4489,10,300,500,300,500,90,110,90,110,70,130,70,130,0.0684257,0.00015735,6.294,19.4983,1262,16.681,0.0108021,5.66346e-05,0.0226538,0.109389,13,0.0973857,0.0684257,0.00195427,7.03537,9.81209,663,8.86597,3.8254,0.0417048,1668.19,1668.19,8288,1661.71,1.21523,0.046433,18.5732,18.5732,140,18.4825,3.8254,0.265634,956.282,956.282,2610,955.514,332.449,316.085,1.26434e+07,1.26434e+07,40000,1.26434e+07,332.449,327.117,130847,130847,400,130847,332.449,319.133,1.14888e+06,1.14888e+06,3600,1.14888e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,20,5,3,14.0357,42.107,42.107,126.321,14,300,500,300,500,86,114,86,114,58,142,58,142,0.067224,0.00023796,9.51838,23.3483,1525,19.5617,0.0393924,0.00231661,1.81622,2.13138,132,1.97587,0.0551747,0.00136441,9.62726,16.4131,1110,13.6135,3.69232,0.0442889,1771.56,1771.56,8005,1764.13,2.98783,0.178229,139.732,139.732,432,139.381,3.69232,0.196249,1384.73,1384.73,4434,1382.78,333.029,316.006,1.26402e+07,1.26402e+07,40000,1.26402e+07,333.029,324.881,254707,254707,784,254707,333.029,317.386,2.23947e+06,2.23947e+06,7056,2.23947e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,21,5,3,15.6205,46.8615,46.8615,140.584,16,300,500,300,500,84,116,84,116,52,148,52,148,0.0601656,0.00026168,10.4672,24.3081,1614,20.1253,0.0285097,0.00176227,1.80456,2.16205,150,1.99299,0.0601656,0.00121668,11.2129,19.058,1288,15.6352,3.12147,0.0456596,1826.38,1826.38,8710,1820.16,2.33149,0.172031,176.159,176.159,496,175.884,3.12147,0.163312,1505.08,1505.08,5626,1502.87,333.184,315.979,1.26392e+07,1.26392e+07,40000,1.26392e+07,333.184,324.373,332158,332158,1024,332158,333.184,317.006,2.92153e+06,2.92153e+06,9216,2.92153e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,22,5,3,12.53,37.5899,37.5899,112.77,13,300,500,300,500,87,113,87,113,61,139,61,139,0.0783573,0.000249782,9.99126,24.8457,1667,21.1123,0.0141354,-0.000133065,-0.0899521,0.105014,10,0.0745709,0.0440372,0.00154831,9.41994,13.7972,993,11.3996,3.01306,0.0498856,1995.42,1995.42,8629,1989.1,2.21675,0.0714533,48.3024,48.3024,212,48.0522,2.88803,0.206085,1253.82,1253.82,3978,1252.45,334.451,315.912,1.26365e+07,1.26365e+07,40000,1.26365e+07,334.451,327.239,221214,221214,676,221214,334.451,317.989,1.93465e+06,1.93465e+06,6084,1.93465e+06
strong,strong_12mshear_restart96h,12,96,wrf_ideal_12mshear_restart_at_96h_28sst_minsetup_largeTC_d2.nc,23,5,3,18.9737,56.921,56.921,170.763,19,300,500,300,500,81,119,81,119,43,157,43,157,0.0685921,0.00030469,12.1876,28.4761,1762,25.2394,0.0218753,0.00061164,0.883208,1.68751,133,1.50476,0.066381,0.000890009,11.5666,22.6983,1445,19.8385,3.52069,0.0529684,2118.74,2118.74,9596,2112.07,2.47211,0.145381,209.931,209.931,930,209.606,3.52069,0.143022,1858.71,1858.71,7364,1855.52,333.438,315.71,1.26284e+07,1.26284e+07,40000,1.26284e+07,333.438,322.16,465200,465200,1444,465200,333.438,316.375,4.11161e+06,4.11161e+06,12996,4.11161e+06
